,index,Unnamed: 0.1,Unnamed: 0,label,target,tokens,text,topic
4568,14975,14975,15432897_gab,hatespeech,Jewish,"['jews', 'declare', 'war', 'on', 'poland', 'only', 'because', 'everyone', 'there', 'knows', 'the', 'death', 'camps', 'were', 'hotels', 'disquised', 'as', 'camps', 'were', 'jews', 'spent', 'the', 'entire', 'war', 'laughing', 'at', 'the', 'naive', 'goyim', 'that', 'died', 'only', 'so', 'that', 'they', 'could', 'create', 'israel', '↓']",jews declare war on poland only because everyone there knows the death camps were hotels disquised as camps were jews spent the entire war laughing at the naive goyim that died only so that they could create israel ↓,1
4569,14977,14977,15437415_gab,hatespeech,Homosexual,"['the', 'neo', 'nazi', 'faggots', 'are', 'all', 'running', 'back', 'to', 'twitter', 'twatter', 'i', 'dunno', 'i', 'am', 'attempting', 'an', 'educated', 'guess', 'the', 'next', 'question', 'is', 'what', 'or', 'who', 'scared', 'the', 'shit', 'out', 'of', 'them', 'and', 'made', 'them', 'run', 'away']",the neo nazi faggots are all running back to twitter twatter i dunno i am attempting an educated guess the next question is what or who scared the shit out of them and made them run away,1
4571,14979,14979,15445326_gab,hatespeech,Islam,"['bitcoin', 'and', 'islam', 'is', 'the', 'same', 'shit', 'gehirnwäsche', 'fangt', 'an', 'zu', 'denken']",bitcoin and islam is the same shit gehirnwäsche fangt an zu denken,2
4573,14984,14984,15455318_gab,hatespeech,Homosexual,"['a', 'gay', 'man', 'walks', 'into', 'a', 'library', 'and', 'asks', 'for', 'a', 'book', 'on', 'hiv', 'the', 'librarian', 'replies', 'fuck', 'off', 'you', 'will', 'give', 'it', 'to', 'someone', 'else']",a gay man walks into a library and asks for a book on hiv the librarian replies fuck off you will give it to someone else,3
4574,14988,14988,15466310_gab,hatespeech,Islam,"['🤔', '🤔', '🤔', '🤔', 'mmm', 'yes', 'the', 'trebuchet', 'memes', 'are', 'much', 'nicer', 'than', 'catapult', 'memes', 'top', 'shelf', 'quality', 'too', 'good', 'for', 'attacking', 'turks', 'and', 'arabs', 'too']",🤔 🤔 🤔 🤔 mmm yes the trebuchet memes are much nicer than catapult memes top shelf quality too good for attacking turks and arabs too,2
4575,14989,14989,15468960_gab,hatespeech,African,"['i', 'thought', 'yemen', 'is', 'white', 'people', 'isnt', 'it', 'the', 'moslems', 'are', 'killing', 'them', 'because', 'they', 'are', 'not', 'moslem', 'i', 'mean', 'fuck', 'the', 'muzzies', 'and', 'jews', 'and', 'double', 'fuck', 'the', 'niggers', 'but', 'if', 'they', 'are', 'white', 'non', 'moslems', 'or', 'jews', 'then', 'its', 'not', 'a', 'good', 'thing', 'for', 'them', 'to', 'starve']",i thought yemen is white people isnt it the moslems are killing them because they are not moslem i mean fuck the muzzies and jews and double fuck the niggers but if they are white non moslems or jews then its not a good thing for them to starve,1
4577,14991,14991,15473876_gab,hatespeech,African,"['have', 'at', 'it', 'i', 'am', 'white', 'and', 'glad', 'of', 'it', 'niggers', 'hate', 'niggers', 'more', 'than', 'white', 'people', 'hate', 'white', 'people', 'but', 'then', 'niggers', 'are', 'morons', 'and', 'those', 'are', 'the', 'smart', 'niggers']",have at it i am white and glad of it niggers hate niggers more than white people hate white people but then niggers are morons and those are the smart niggers,0
4578,14993,14993,15477682_gab,hatespeech,African,"['public', 'service', 'announcement', 'god', 'hates', 'niggers', 'and', 'jews']",public service announcement god hates niggers and jews,0
4579,14994,14994,15477833_gab,hatespeech,African,"['hey', 'you', 'fat', 'stupid', 'cunt', 'i', 'hear', 'you', 'are', 'a', 'fat', 'stupid', 'boomercunt', 'that', 'keeps', 'niggers', 'chained', 'in', 'the', 'attic', 'to', 'fuck', 'and', 'white', 'babies', 'in', 'the', 'basement', 'that', 'you', 'feed', 'to', 'your', 'niggers', 'you', 'also', 'fuck', 'dogs']",hey you fat stupid cunt i hear you are a fat stupid boomercunt that keeps niggers chained in the attic to fuck and white babies in the basement that you feed to your niggers you also fuck dogs,0
4580,14995,14995,15479355_gab,hatespeech,Jewish,"['is', 'that', 'why', 'its', 'illegal', 'to', 'say', 'the', 'holocaust', 'is', 'a', 'lie', 'or', 'is', 'it', 'because', 'jews', 'do', 'not', 'want', 'people', 'find', 'out', 'the', 'holocaust', 'is', 'a', 'lie', 'forgivehitler']",is that why its illegal to say the holocaust is a lie or is it because jews do not want people find out the holocaust is a lie forgivehitler,1
4582,14999,14999,15488008_gab,hatespeech,Jewish,"['wrong', 'you', 'fat', 'boomer', 'whorekike', 'threats', 'are', 'illegal', 'naming', 'a', 'kike', 'whore', 'like', 'yourself', 'or', 'pointing', 'out', 'your', 'nigdick', 'sucking', 'stupidity', 'are', 'entirely', 'legal', 'you', 'fucking', 'moron', 'and', 'your', 'kike', 'heroes', 'do', 'not', 'own', 'ny', 'slut']",wrong you fat boomer whorekike threats are illegal naming a kike whore like yourself or pointing out your nigdick sucking stupidity are entirely legal you fucking moron and your kike heroes do not own ny slut,1
4583,15001,15001,15500938_gab,hatespeech,Homosexual,"['afterwards', 'they', 'can', 'power', 'their', 'own', 'dildoes', 'faggots', 'fry', 'up', 'well']",afterwards they can power their own dildoes faggots fry up well,3
4584,15002,15002,15502644_gab,hatespeech,Jewish,"['nice', 'deflection', 'kike', 'nothing', 'to', 'do', 'with', 'the', 'subject', 'matter', 'you', 'jews', 'are', 'all', 'the', 'same']",nice deflection kike nothing to do with the subject matter you jews are all the same,1
4585,15005,15005,15510969_gab,hatespeech,Homosexual,"['fuck', 'it', 'this', 'our', 'land', 'round', 'up', 'faggot', 'californians', 'and', 'boxcar', 'them', 'across', 'the', 'border']",fuck it this our land round up faggot californians and boxcar them across the border,3
4586,15009,15009,15516283_gab,hatespeech,Homosexual,"['the', 'one', 'raped', 'by', 'a', 'homosexual', 'when', 'she', 'was', '<number>', 'is', 'the', 'gay', 'one', 'right', 'must', 'be', 'genetic']",the one raped by a homosexual when she was <number> is the gay one right must be genetic,3
4587,15013,15013,15521288_gab,hatespeech,African,"['nigga', 'this', 'was', 'prolly', 'just', 'a', 'refugee', 'takin', 'a', 'piss', 'that', 'ain', 't', 'potty', 'trained', 'and', 'can', 'not', 'figure', 'out', 'how', 'to', 'hold', 'his', 'dick', 'straight']",nigga this was prolly just a refugee takin a piss that ain t potty trained and can not figure out how to hold his dick straight,0
4588,15019,15019,15536794_gab,hatespeech,Homosexual,"['you', 'repost', 'that', 'faggot', 'jew', 'milo', 'and', 'moly', 'jew', 'again', 'i', 'might', 'just', 'stab', 'you', 'on', 'twitter', 'myself']",you repost that faggot jew milo and moly jew again i might just stab you on twitter myself,1
4589,15023,15023,15544535_gab,hatespeech,Jewish,"['unfortunately', 'thousands', 'of', 'women', 'look', 'like', 'this', 'they', 'have', 'overdosed', 'on', 'vitamin', 'kike', 'you', 'should', 'let', 'them', 'know', 'about', 'their', 'condition', 'the', 'next', 'time', 'they', 'stop', 'in']",unfortunately thousands of women look like this they have overdosed on vitamin kike you should let them know about their condition the next time they stop in,1
4591,15030,15030,15567503_gab,hatespeech,African,"['this', 'is', 'essentially', 'exactly', 'the', 'same', 'as', 'a', 'gang', 'of', 'junior', 'high', 'niggers', 'cornering', 'a', 'couple', '5', 'th', 'grade', 'white', 'kids', 'for', 'lunch', 'money', 'this', 'is', 'succumbing', 'to', 'bullying', 'and', 'whining', 'and', 'the', 'bullies', 'will', 'just', 'come', 'back', 'for', 'more', 'tomorrow', 'white', 'america', 'owes', 'niggers', 'nothing', 'they', 'already', 'have', 'not', 'been', 'gibben']",this is essentially exactly the same as a gang of junior high niggers cornering a couple 5 th grade white kids for lunch money this is succumbing to bullying and whining and the bullies will just come back for more tomorrow white america owes niggers nothing they already have not been gibben,0
4592,15032,15032,15579832_gab,hatespeech,Jewish,"['if', 'the', 'kike', 'population', 'equalled', 'the', 'white', 'one', 'the', 'number', 'of', 'jew', 'assaulters', 'would', 'be', '<number>', 'jews', 'to', '<number>', 'white', 'ones']",if the kike population equalled the white one the number of jew assaulters would be <number> jews to <number> white ones,1
4594,15035,15035,15581917_gab,hatespeech,African,"['niggabooms', 'is', 'great', 'muhdikochets', 'niggercrackers', 'jiggaboomz', 'nognoise', 'babalampse', 'predictors', 'muhdikcrackers', 'shitskin', 'symphony', 'niggerhoodgunshots', 'negrogunshots']",niggabooms is great muhdikochets niggercrackers jiggaboomz nognoise babalampse predictors muhdikcrackers shitskin symphony niggerhoodgunshots negrogunshots,0
4595,15036,15036,15584227_gab,hatespeech,Jewish,"['the', 'retards', 'pushing', 'this', 'crap', 'just', 'about', 'have', 'to', 'be', 'kikes', 'i', 'will', 'wave', 'the', 'israeli', 'flag', 'for', 'propaganda', 'purposes', 'if', 'it', 'means', 'winning', 'these', 'im', 'faggot', 'autists', 'who', 'insist', 'on', 'waving', 'the', 'windmill', 'of', 'friendship', 'an', 'alien', 'symbol', 'to', 'americans', 'are', 'not', 'interested', 'in', 'winning', 'they', 'are', 'interested', 'in', 'larping']",the retards pushing this crap just about have to be kikes i will wave the israeli flag for propaganda purposes if it means winning these im faggot autists who insist on waving the windmill of friendship an alien symbol to americans are not interested in winning they are interested in larping,1
4596,15037,15037,15585399_gab,hatespeech,Islam,"['justin', 'trudeau', 'the', 'traitor', 'against', 'canada', 'deserves', 'to', 'be', 'drowned', 'slowly', 'in', 'a', 'large', 'pot', 'of', 'shit', 'out', 'of', 'he', 'asses', 'of', '<number>', 'jihadi', 'terrorist', 'that', 'he', 'let', 'back', 'in', 'our', 'country', 'illegally']",justin trudeau the traitor against canada deserves to be drowned slowly in a large pot of shit out of he asses of <number> jihadi terrorist that he let back in our country illegally,2
4597,15039,15039,15593011_gab,hatespeech,African,"['yeah', 'it', 'is', 'pretty', 'entertaining', 'having', 'them', 'online', 'they', 'say', 'some', 'fucking', 'retarded', 'shit', 'e', 'g', 'wewuzkangz', 'i', 'think', 'that', 'why', 'i', 'only', 'suggested', 'that', 'they', 'be', 'prevented', 'from', 'making', 'purchases', 'maybe', 'we', 'can', 'just', 'require', 'a', 'minimum', 'iq', 'that', 'should', 'do', 'the', 'trick']",yeah it is pretty entertaining having them online they say some fucking retarded shit e g wewuzkangz i think that why i only suggested that they be prevented from making purchases maybe we can just require a minimum iq that should do the trick,1
4598,15040,15040,15593443_gab,hatespeech,Homosexual,"['anyone', 'who', 'was', 'spreading', 'the', 'splc', 'lie', 'that', 'anglin', 'had', 'absconded', 'with', 'the', 'legal', 'fund', 'donations', 'should', 'be', 'looked', 'upon', 'with', 'extreme', 'suspicion', 'and', 'shunned', 'i', 'recall', 'some', 'faggot', 'called', '<user>', 'being', 'very', 'vocal', 'about', 'this']",anyone who was spreading the splc lie that anglin had absconded with the legal fund donations should be looked upon with extreme suspicion and shunned i recall some faggot called <user> being very vocal about this,3
4599,15041,15041,15593969_gab,hatespeech,Jewish,"['i', 'have', 'read', 'your', 'talmud', 'kikess', 'you', 'are', 'lying', 'through', 'your', 'teeth', 'you', 'filthy', 'jew', 'whores', 'conquer', 'nations', 'through', 'subversion', 'of', 'culture', 'and', 'intermarrying', 'in', 'order', 'to', 'dilute', 'white', 'genes', 'and', 'create', 'more', 'little', 'yidlets', 'that', 'why', 'jewishness', 'is', 'passed', 'via', 'matrilineality', 'gas', 'yourself']",i have read your talmud kikess you are lying through your teeth you filthy jew whores conquer nations through subversion of culture and intermarrying in order to dilute white genes and create more little yidlets that why jewishness is passed via matrilineality gas yourself,1
4601,15055,15055,15618393_gab,hatespeech,African,"['it', 'the', 'natural', 'order', 'in', 'apfrica', 'and', 'the', 'me', 'for', 'the', 'men', 'to', 'literally', 'sit', 'around', 'and', 'have', 'the', 'women', 'do', 'the', 'work', 'look', 'at', 'any', 'coffee', 'shop', 'in', 'minneapolis', 'or', 'other', 'cities', 'infested', 'by', 'zoomalis', 'bantus', 'or', 'arabs', 'and', 'you', 'will', 'see', 'it']",it the natural order in apfrica and the me for the men to literally sit around and have the women do the work look at any coffee shop in minneapolis or other cities infested by zoomalis bantus or arabs and you will see it,2
4602,15059,15059,15633381_gab,hatespeech,Jewish,"['one', 'important', 'thing', 'remember', 'that', 'the', 'holocaust', 'started', 'with', 'a', 'travel', 'ban', 'the', 'jews', 'could', 'not', 'leave', 'the', 'ghettos', 'let', 'that', 'sink', 'in', 'i', 'think', 'we', 'white', 'people', 'need', 'to', 'stop', 'thinking', 'in', 'terms', 'of', 'race', 'and', 'religion', 'replacing', 'that', 'with', 'ideals', 'and', 'love', 'rabbi', 'loanstein']",one important thing remember that the holocaust started with a travel ban the jews could not leave the ghettos let that sink in i think we white people need to stop thinking in terms of race and religion replacing that with ideals and love rabbi loanstein,1
4605,15065,15065,15651358_gab,hatespeech,Homosexual,"['to', 'all', 'of', 'you', 'fawning', 'over', 'altright', 'women', 'you', 'are', 'a', 'faggot', 'these', 'women', 'have', 'not', 'red', 'pilled', 'anybody', 'they', 'have', 'lead', 'them', 'astray', 'you', 'accept', 'women', 'as', 'your', 'leaders', 'now', 'might', 'as', 'well', 'have', 'voted', 'for', 'hillary', 'most', 'of', 'their', 'followers', 'are', 'civic', 'nationalist', 'cucks', 'who', 'woke']",to all of you fawning over altright women you are a faggot these women have not red pilled anybody they have lead them astray you accept women as your leaders now might as well have voted for hillary most of their followers are civic nationalist cucks who woke,1
4606,15069,15069,15731682_gab,hatespeech,African,"['besides', 'i', 'am', 'irish', 'white', 'nigger', 'spud', 'nigger', 'shamrock', 'nigger', 'leprechaun', 'nigger', 'potato', 'nigger', 'the', 'nigger', 'list', 'towards', 'the', 'irish', 'is', 'long', 'and', 'creative', 'we', 'worked', 'harder', 'and', 'treated', 'worse', 'than', 'blacks', 'and', 'we', 'dont', 'cry', 'a', 'river', 'over', 'a', 'word']",besides i am irish white nigger spud nigger shamrock nigger leprechaun nigger potato nigger the nigger list towards the irish is long and creative we worked harder and treated worse than blacks and we dont cry a river over a word,0
4607,15073,15073,15735135_gab,hatespeech,Islam,"['too', 'late', 'the', 'sand', 'niggers', 'are', 'breeding', 'like', 'rabbits', 'that', 'how', 'they', 'take', 'over']",too late the sand niggers are breeding like rabbits that how they take over,2
4608,15077,15077,15739147_gab,hatespeech,Jewish,"['khazars', 'were', 'terrible', 'people', 'who', 'installed', 'an', 'oligarchy', 'over', 'ukraine', 'whether', 'or', 'not', 'you', 'accept', 'the', 'khazars', 'theory', 'jews', 'today', 'fucking', 'hate', 'jesus', 'and', 'white', 'christianity', 'so', 'either', 'way', 'these', 'kikes', 'are', 'scum', 'of', 'the', 'earth']",khazars were terrible people who installed an oligarchy over ukraine whether or not you accept the khazars theory jews today fucking hate jesus and white christianity so either way these kikes are scum of the earth,1
